Date,Timestamp,Open,High,Low,Close,Volume
20200325,18:00:00,111.308,111.481,111.271,111.41,18645.5000545979
20200325,19:00:00,111.41,111.445,111.176,111.219,24036.4801305532
20200325,20:00:00,111.224,111.324,111.062,111.26,27237.9901204109
20200325,21:00:00,111.261,111.449,111.229,111.347,25559.5601042509
20200325,22:00:00,111.347,111.644,111.341,111.598,25263.4299973249
20200325,23:00:00,111.598,111.679,111.456,111.585,25826.7300130129
20200326,00:00:00,111.584,111.615,111.398,111.419,13476.6200014353
20200326,01:00:00,111.419,111.595,111.369,111.421,15588.110052824
20200326,02:00:00,111.423,111.515,111.133,111.158,15052.3500771523
20200326,03:00:00,111.156,111.363,111.083,111.354,17868.5700929165
20200326,04:00:00,111.355,111.363,111.117,111.177,20003.8801227808
20200326,05:00:00,111.173,111.25,111.139,111.197,9052.03992462158
20200326,06:00:00,111.197,111.29,111.081,111.135,4882.87003009766
20200326,07:00:00,111.135,111.241,110.885,111.009,12630.050013639
20200326,08:00:00,111.011,111.036,110.822,110.834,15663.6900475025
20200326,09:00:00,110.834,110.952,110.59,110.746,26201.9700777531
20200326,10:00:00,110.747,110.776,110.454,110.648,25041.0500719547
20200326,11:00:00,110.651,110.853,110.542,110.721,21862.2800629139
20200326,12:00:00,110.719,110.764,110.569,110.694,18748.8900606632
20200326,13:00:00,110.694,110.852,110.671,110.725,15311.4700462818
20200326,14:00:00,110.725,110.743,110.558,110.617,11207.2000297308
20200326,15:00:00,110.616,110.746,110.523,110.556,9903.27003824711
20200326,16:00:00,110.555,110.632,110.366,110.468,19532.3999493122
20200326,17:00:00,110.469,110.503,110.062,110.1,20372.3599638939
20200326,18:00:00,110.1,110.134,109.81,110.043,18226.4100177288
20200326,19:00:00,110.045,110.17,109.813,109.979,16468.3700178862
20200326,20:00:00,109.98,109.98,109.579,109.727,18672.1000176668
20200326,21:00:00,109.727,109.942,109.551,109.649,27836.9900486767
20200326,22:00:00,109.649,109.869,109.373,109.664,31807.1400338411
20200326,23:00:00,109.662,110.081,109.612,109.846,30577.4499981403
20200327,00:00:00,109.844,109.886,109.349,109.453,17340.1100001335
20200327,01:00:00,109.455,109.763,109.449,109.454,13196.460018158
20200327,02:00:00,109.454,109.589,109.408,109.501,19913.0300608873
20200327,03:00:00,109.506,109.574,109.206,109.224,18818.1900442839
20200327,04:00:00,109.224,109.485,109.224,109.39,25629.500161171
20200327,05:00:00,109.391,109.622,109.379,109.54,5858.28001403809
20200327,06:00:00,109.527,109.673,109.408,109.418,6681.02001860738
20200327,07:00:00,109.418,109.473,109.244,109.334,10195.5000199974
20200327,08:00:00,109.337,109.388,109.086,109.128,14764.15003407
20200327,09:00:00,109.13,109.392,108.878,109.044,20777.5700571537
20200327,10:00:00,109.043,109.08,108.493,108.654,19591.3700419664
20200327,11:00:00,108.655,108.712,108.286,108.375,15010.0500301123
20200327,12:00:00,108.373,108.456,108.258,108.399,12520.4700353146
20200327,13:00:00,108.399,108.599,108.29,108.346,10843.7000119686
20200327,14:00:00,108.346,108.525,108.236,108.447,10412.7700079679
20200327,15:00:00,108.448,108.785,108.318,108.601,10720.5900295973
20200327,16:00:00,108.604,108.999,108.528,108.883,15548.8300369978
20200327,17:00:00,108.883,108.98,108.669,108.915,17150.750041604
20200327,18:00:00,108.915,109.069,108.724,108.839,16698.1400272846
20200327,19:00:00,108.839,108.949,108.6,108.621,14382.5700367689
20200327,20:00:00,108.621,108.832,108.526,108.819,17101.45006001
